X [s],Trigno sensor (EMG) 2: EMG 2 [Volts]
8.600000e-002,5.954716e-004
8.650000e-002,2.014985e-003
8.700000e-002,2.105191e-003
8.750000e-002,4.033252e-004
8.800000e-002,-7.566057e-004
8.850000e-002,-7.264155e-004
8.900000e-002,-3.683953e-004
8.950000e-002,-2.532432e-004
9.000000e-002,-3.061197e-004
9.050000e-002,-3.144865e-004
9.100000e-002,-2.879382e-004
9.150000e-002,-2.401873e-004
9.200000e-002,-2.245753e-004
9.250000e-002,-1.984512e-004
9.300000e-002,-1.882030e-004
9.350000e-002,-1.606123e-004
9.400000e-002,-1.463612e-004
9.450000e-002,-1.237473e-004
9.500000e-002,-1.141866e-004
9.550000e-002,-9.879844e-005
9.600000e-002,-8.684346e-005
9.650000e-002,-7.072933e-005
9.700000e-002,-5.663872e-005
9.750000e-002,-4.385481e-005
9.800000e-002,-3.051363e-005
9.850000e-002,-2.161044e-005
9.900000e-002,-9.593924e-006
9.950000e-002,-4.103817e-006
1.000000e-001,9.132236e-005
1.005000e-001,1.170515e-003
1.010000e-001,2.360531e-003
1.015000e-001,1.481473e-003
1.020000e-001,-2.196518e-004
1.025000e-001,-8.481176e-004
1.030000e-001,-5.431420e-004
1.035000e-001,-2.724724e-004
1.040000e-001,-2.645101e-004
1.045000e-001,-3.098703e-004
1.050000e-001,-3.035064e-004
1.055000e-001,-2.535514e-004
1.060000e-001,-2.316415e-004
1.065000e-001,-2.052977e-004
1.070000e-001,-1.994589e-004
1.075000e-001,-1.745576e-004
1.080000e-001,-1.645772e-004
1.085000e-001,-1.407969e-004
1.090000e-001,-1.342032e-004
1.095000e-001,-1.147479e-004
1.100000e-001,-1.069442e-004
1.105000e-001,-9.024689e-005
1.110000e-001,-7.902047e-005
1.115000e-001,-6.352042e-005
1.120000e-001,-4.936077e-005
1.125000e-001,-3.495724e-005
1.130000e-001,-2.328438e-005
1.135000e-001,-1.524455e-005
1.140000e-001,-2.557202e-006
1.145000e-001,4.757132e-004
1.150000e-001,1.798443e-003
1.155000e-001,2.260936e-003
1.160000e-001,7.189387e-004
1.165000e-001,-6.978285e-004
1.170000e-001,-7.547127e-004
1.175000e-001,-3.917224e-004
1.180000e-001,-2.294308e-004
1.185000e-001,-2.934359e-004
1.190000e-001,-3.079973e-004
1.195000e-001,-2.830579e-004
1.200000e-001,-2.427580e-004
1.205000e-001,-2.276020e-004
1.210000e-001,-2.144060e-004
1.215000e-001,-1.943583e-004
1.220000e-001,-1.744215e-004
1.225000e-001,-1.522693e-004
1.230000e-001,-1.408433e-004
1.235000e-001,-1.221431e-004
1.240000e-001,-1.108332e-004
1.245000e-001,-9.110361e-005
1.250000e-001,-8.024881e-005
1.255000e-001,-6.191423e-005
1.260000e-001,-5.209193e-005
1.265000e-001,-3.564435e-005
1.270000e-001,-2.588706e-005
1.275000e-001,-1.283745e-005
1.280000e-001,-6.282857e-006
1.285000e-001,6.421210e-005
1.290000e-001,9.415731e-004
1.295000e-001,2.270904e-003
1.300000e-001,1.777278e-003
1.305000e-001,-6.030333e-005
1.310000e-001,-8.705007e-004
1.315000e-001,-6.016563e-004
1.320000e-001,-2.724594e-004
1.325000e-001,-2.469591e-004
1.330000e-001,-3.016149e-004
1.335000e-001,-2.996913e-004
1.340000e-001,-2.593852e-004
1.345000e-001,-2.315951e-004
1.350000e-001,-2.148143e-004
1.355000e-001,-2.002105e-004
1.360000e-001,-1.824449e-004
1.365000e-001,-1.648660e-004
1.370000e-001,-1.466962e-004
1.375000e-001,-1.296979e-004
1.380000e-001,-1.156803e-004
1.385000e-001,-1.013758e-004
1.390000e-001,-8.856670e-005
1.395000e-001,-7.331372e-005
1.400000e-001,-5.980860e-005
1.405000e-001,-4.637651e-005
1.410000e-001,-3.570788e-005
1.415000e-001,-2.151460e-005
1.420000e-001,-8.799259e-006
1.425000e-001,1.142263e-006
1.430000e-001,3.579343e-004
1.435000e-001,1.561357e-003
1.440000e-001,2.385913e-003
1.445000e-001,1.030708e-003
1.450000e-001,-6.449678e-004
1.455000e-001,-7.988546e-004
1.460000e-001,-4.404282e-004
1.465000e-001,-2.309413e-004
1.470000e-001,-3.088527e-004
1.475000e-001,-3.373229e-004
1.480000e-001,-3.178743e-004
1.485000e-001,-2.783173e-004
1.490000e-001,-2.469223e-004
1.495000e-001,-2.357487e-004
1.500000e-001,-2.023154e-004
1.505000e-001,-1.894783e-004
1.510000e-001,-1.539852e-004
1.515000e-001,-1.496409e-004
1.520000e-001,-1.190029e-004
1.525000e-001,-1.148422e-004
1.530000e-001,-8.839885e-005
1.535000e-001,-8.485293e-005
1.540000e-001,-6.182108e-005
1.545000e-001,-5.257715e-005
1.550000e-001,-3.211032e-005
1.555000e-001,-2.513757e-005
1.560000e-001,-1.434782e-005
1.565000e-001,-7.518450e-006
1.570000e-001,3.973729e-005
1.575000e-001,7.082037e-004
1.580000e-001,2.154753e-003
1.585000e-001,2.076256e-003
1.590000e-001,1.321557e-004
1.595000e-001,-8.816983e-004
1.600000e-001,-6.607015e-004
1.605000e-001,-2.810034e-004
1.610000e-001,-2.358673e-004
1.615000e-001,-3.008199e-004
1.620000e-001,-3.017756e-004
1.625000e-001,-2.643710e-004
1.630000e-001,-2.246183e-004
1.635000e-001,-2.090613e-004
1.640000e-001,-1.838210e-004
1.645000e-001,-1.724708e-004
1.650000e-001,-1.491832e-004
1.655000e-001,-1.390920e-004
1.660000e-001,-1.168667e-004
1.665000e-001,-1.096865e-004
1.670000e-001,-9.416551e-005
1.675000e-001,-8.658587e-005
1.680000e-001,-7.094974e-005
1.685000e-001,-6.061857e-005
1.690000e-001,-4.551019e-005
1.695000e-001,-3.362803e-005
1.700000e-001,-2.121582e-005
1.705000e-001,-1.242123e-005
1.710000e-001,-7.102044e-006
1.715000e-001,2.420506e-004
1.720000e-001,1.313773e-003
1.725000e-001,2.483365e-003
1.730000e-001,1.333039e-003
1.735000e-001,-6.021552e-004
1.740000e-001,-8.468750e-004
1.745000e-001,-4.796914e-004
1.750000e-001,-2.063667e-004
1.755000e-001,-2.876608e-004
1.760000e-001,-3.185036e-004
1.765000e-001,-2.945844e-004
1.770000e-001,-2.597396e-004
1.775000e-001,-2.191683e-004
1.780000e-001,-2.171523e-004
1.785000e-001,-1.757757e-004
1.790000e-001,-1.790819e-004
1.795000e-001,-1.344188e-004
1.800000e-001,-1.432483e-004
1.805000e-001,-1.079642e-004
1.810000e-001,-1.189333e-004
1.815000e-001,-9.257808e-005
1.820000e-001,-1.027583e-004
1.825000e-001,-7.947416e-005
1.830000e-001,-7.669620e-005
1.835000e-001,-5.601596e-005
1.840000e-001,-4.939934e-005
1.845000e-001,-3.579477e-005
1.850000e-001,-2.374265e-005
1.855000e-001,1.135588e-005
1.860000e-001,4.892089e-004
1.865000e-001,2.036449e-003
1.870000e-001,2.356389e-003
1.875000e-001,3.177052e-004
1.880000e-001,-8.986118e-004
1.885000e-001,-7.268636e-004
1.890000e-001,-3.004721e-004
1.895000e-001,-2.402849e-004
1.900000e-001,-3.120897e-004
1.905000e-001,-3.122435e-004
1.910000e-001,-2.853872e-004
1.915000e-001,-2.397232e-004
1.920000e-001,-2.329206e-004
1.925000e-001,-2.017264e-004
1.930000e-001,-1.938555e-004
1.935000e-001,-1.611779e-004
1.940000e-001,-1.544486e-004
1.945000e-001,-1.268327e-004
1.950000e-001,-1.209548e-004
1.955000e-001,-9.994979e-005
1.960000e-001,-9.332975e-005
1.965000e-001,-7.468225e-005
1.970000e-001,-6.526824e-005
1.975000e-001,-5.069446e-005
1.980000e-001,-3.985880e-005
1.985000e-001,-2.718404e-005
1.990000e-001,-1.622444e-005
1.995000e-001,-1.077585e-005
2.000000e-001,1.406346e-004
2.005000e-001,1.061097e-003
2.010000e-001,2.564571e-003
2.015000e-001,1.651605e-003
2.020000e-001,-5.351658e-004
2.025000e-001,-8.924250e-004
2.030000e-001,-5.427026e-004
2.035000e-001,-2.124759e-004
2.040000e-001,-2.784916e-004
2.045000e-001,-2.972512e-004
2.050000e-001,-2.883117e-004
2.055000e-001,-2.607258e-004
2.060000e-001,-2.139488e-004
2.065000e-001,-2.239070e-004
2.070000e-001,-1.752136e-004
2.075000e-001,-1.975165e-004
2.080000e-001,-1.461837e-004
2.085000e-001,-1.708671e-004
2.090000e-001,-1.228927e-004
2.095000e-001,-1.399412e-004
2.100000e-001,-9.334538e-005
2.105000e-001,-1.006280e-004
2.110000e-001,-6.372498e-005
2.115000e-001,-6.509713e-005
2.120000e-001,-4.004315e-005
2.125000e-001,-3.411920e-005
2.130000e-001,-2.075236e-005
2.135000e-001,-1.057061e-005
2.140000e-001,9.420547e-006
2.145000e-001,2.876423e-004
2.150000e-001,1.904926e-003
2.155000e-001,2.630147e-003
2.160000e-001,5.315706e-004
2.165000e-001,-8.534256e-004
2.170000e-001,-7.588536e-004
2.175000e-001,-3.505923e-004
2.180000e-001,-2.388483e-004
2.185000e-001,-2.955916e-004
2.190000e-001,-3.037418e-004
2.195000e-001,-2.900836e-004
2.200000e-001,-2.404918e-004
2.205000e-001,-2.311289e-004
2.210000e-001,-1.962225e-004
2.215000e-001,-1.940132e-004
2.220000e-001,-1.602936e-004
2.225000e-001,-1.538666e-004
2.230000e-001,-1.240996e-004
2.235000e-001,-1.194271e-004
2.240000e-001,-9.600053e-005
2.245000e-001,-8.925913e-005
2.250000e-001,-7.283015e-005
2.255000e-001,-6.740473e-005
2.260000e-001,-5.367388e-005
2.265000e-001,-4.232684e-005
2.270000e-001,-3.161704e-005
2.275000e-001,-2.072459e-005
2.280000e-001,-1.282188e-005
2.285000e-001,5.443949e-005
2.290000e-001,8.098053e-004
2.295000e-001,2.628464e-003
2.300000e-001,1.960785e-003
2.305000e-001,-3.767750e-004
2.310000e-001,-8.132781e-004
2.315000e-001,-6.228614e-004
2.320000e-001,-2.381765e-004
2.325000e-001,-2.812391e-004
2.330000e-001,-2.945224e-004
2.335000e-001,-2.898639e-004
2.340000e-001,-2.727936e-004
2.345000e-001,-2.142159e-004
2.350000e-001,-2.410558e-004
2.355000e-001,-1.724064e-004
2.360000e-001,-2.068392e-004
2.365000e-001,-1.317776e-004
2.370000e-001,-1.693033e-004
2.375000e-001,-1.034398e-004
2.380000e-001,-1.375860e-004
2.385000e-001,-8.277024e-005
2.390000e-001,-1.040377e-004
2.395000e-001,-6.116583e-005
2.400000e-001,-7.069710e-005
2.405000e-001,-4.269980e-005
2.410000e-001,-3.918501e-005
2.415000e-001,-2.269487e-005
2.420000e-001,-1.075448e-005
2.425000e-001,-3.217404e-006
2.430000e-001,8.917027e-005
2.435000e-001,1.709130e-003
2.440000e-001,2.743336e-003
2.445000e-001,8.112671e-004
2.450000e-001,-6.417769e-004
2.455000e-001,-7.995322e-004
2.460000e-001,-4.035140e-004
2.465000e-001,-2.664342e-004
2.470000e-001,-2.999453e-004
2.475000e-001,-3.238376e-004
2.480000e-001,-3.146062e-004
2.485000e-001,-2.580408e-004
2.490000e-001,-2.534169e-004
2.495000e-001,-2.066940e-004
2.500000e-001,-2.110734e-004
2.505000e-001,-1.639711e-004
2.510000e-001,-1.679775e-004
2.515000e-001,-1.238522e-004
2.520000e-001,-1.237543e-004
2.525000e-001,-8.451216e-005
2.530000e-001,-8.335011e-005
2.535000e-001,-5.816836e-005
2.540000e-001,-6.017265e-005
2.545000e-001,-4.774889e-005
2.550000e-001,-4.864584e-005
2.555000e-001,-4.142337e-005
2.560000e-001,-3.501208e-005
2.565000e-001,-3.040420e-005
2.570000e-001,-1.978858e-005
2.575000e-001,6.122139e-004
2.580000e-001,2.378003e-003
2.585000e-001,2.065706e-003
2.590000e-001,-7.317816e-005
2.595000e-001,-7.791434e-004
2.600000e-001,-6.718721e-004
2.605000e-001,-2.879496e-004
2.610000e-001,-2.731948e-004
2.615000e-001,-3.018702e-004
2.620000e-001,-3.034029e-004
2.625000e-001,-2.869127e-004
2.630000e-001,-2.255995e-004
2.635000e-001,-2.420294e-004
2.640000e-001,-1.813932e-004
2.645000e-001,-2.059772e-004
2.650000e-001,-1.435369e-004
2.655000e-001,-1.710146e-004
2.660000e-001,-1.157114e-004
2.665000e-001,-1.352442e-004
2.670000e-001,-8.545300e-005
2.675000e-001,-9.508275e-005
2.680000e-001,-5.835575e-005
2.685000e-001,-6.149022e-005
2.690000e-001,-4.060841e-005
2.695000e-001,-3.671005e-005
2.700000e-001,-2.469934e-005
2.705000e-001,-1.090376e-005
2.710000e-001,-7.933523e-006
2.715000e-001,5.833451e-005
2.720000e-001,1.459315e-003
2.725000e-001,2.607313e-003
2.730000e-001,1.087872e-003
2.735000e-001,-4.698291e-004
2.740000e-001,-8.091588e-004
2.745000e-001,-4.497331e-004
2.750000e-001,-2.549565e-004
2.755000e-001,-2.671829e-004
2.760000e-001,-2.987926e-004
2.765000e-001,-2.920571e-004
2.770000e-001,-2.419615e-004
2.775000e-001,-2.319805e-004
2.780000e-001,-1.988483e-004
2.785000e-001,-2.017846e-004
2.790000e-001,-1.655170e-004
2.795000e-001,-1.626614e-004
2.800000e-001,-1.293230e-004
2.805000e-001,-1.295393e-004
2.810000e-001,-1.013165e-004
2.815000e-001,-9.576587e-005
2.820000e-001,-6.859533e-005
2.825000e-001,-5.833351e-005
2.830000e-001,-3.894691e-005
2.835000e-001,-3.092524e-005
2.840000e-001,-1.843295e-005
2.845000e-001,-1.193247e-005
2.850000e-001,-1.024863e-005
2.855000e-001,-5.677743e-006
2.860000e-001,5.198790e-004
2.865000e-001,2.147468e-003
2.870000e-001,2.167808e-003
2.875000e-001,2.341282e-004
2.880000e-001,-7.267590e-004
2.885000e-001,-7.149607e-004
2.890000e-001,-3.308553e-004
2.895000e-001,-2.587245e-004
2.900000e-001,-2.903515e-004
2.905000e-001,-2.954519e-004
2.910000e-001,-2.764142e-004
2.915000e-001,-2.187228e-004
2.920000e-001,-2.306149e-004
2.925000e-001,-1.882886e-004
2.930000e-001,-2.077788e-004
2.935000e-001,-1.583745e-004
2.940000e-001,-1.733935e-004
2.945000e-001,-1.289635e-004
2.950000e-001,-1.418512e-004
2.955000e-001,-1.049078e-004
2.960000e-001,-1.073660e-004
2.965000e-001,-7.592396e-005
2.970000e-001,-7.169305e-005
2.975000e-001,-5.160651e-005
2.980000e-001,-4.384258e-005
2.985000e-001,-3.271562e-005
2.990000e-001,-1.934174e-005
2.995000e-001,-1.390522e-005
3.000000e-001,3.826204e-005
3.005000e-001,1.239557e-003
3.010000e-001,2.474272e-003
3.015000e-001,1.356512e-003
3.020000e-001,-2.885142e-004
3.025000e-001,-8.287873e-004
3.030000e-001,-5.165171e-004
3.035000e-001,-2.725292e-004
3.040000e-001,-2.611963e-004
3.045000e-001,-2.995919e-004
3.050000e-001,-2.933086e-004
3.055000e-001,-2.499590e-004
3.060000e-001,-2.370093e-004
3.065000e-001,-2.103917e-004
3.070000e-001,-2.051736e-004
3.075000e-001,-1.734899e-004
3.080000e-001,-1.648079e-004
3.085000e-001,-1.350478e-004
3.090000e-001,-1.274562e-004
3.095000e-001,-1.033944e-004
3.100000e-001,-9.757697e-005
3.105000e-001,-7.669804e-005
3.110000e-001,-6.536783e-005
3.115000e-001,-4.479666e-005
3.120000e-001,-3.504657e-005
3.125000e-001,-2.406826e-005
3.130000e-001,-1.661127e-005
3.135000e-001,-1.076112e-005
3.140000e-001,-4.100330e-006
3.145000e-001,4.198421e-004
3.150000e-001,1.900171e-003
3.155000e-001,2.256857e-003
3.160000e-001,5.544312e-004
3.165000e-001,-6.678179e-004
3.170000e-001,-7.668625e-004
3.175000e-001,-3.891085e-004
3.180000e-001,-2.593878e-004
3.185000e-001,-2.967616e-004
3.190000e-001,-3.093523e-004
3.195000e-001,-2.900752e-004
3.200000e-001,-2.341179e-004
3.205000e-001,-2.313920e-004
3.210000e-001,-1.927504e-004
3.215000e-001,-1.942269e-004
3.220000e-001,-1.535815e-004
3.225000e-001,-1.572503e-004
3.230000e-001,-1.254743e-004
3.235000e-001,-1.284907e-004
3.240000e-001,-1.021732e-004
3.245000e-001,-9.958939e-005
3.250000e-001,-7.861392e-005
3.255000e-001,-7.286220e-005
3.260000e-001,-5.865404e-005
3.265000e-001,-4.845585e-005
3.270000e-001,-3.539078e-005
3.275000e-001,-1.960697e-005
3.280000e-001,-1.339451e-005
3.285000e-001,2.451174e-005
3.290000e-001,1.026477e-003
3.295000e-001,2.338741e-003
3.300000e-001,1.639067e-003
3.305000e-001,-7.752974e-005
3.310000e-001,-8.388253e-004
3.315000e-001,-5.829514e-004
3.320000e-001,-2.900551e-004
3.325000e-001,-2.491883e-004
3.330000e-001,-2.979476e-004
3.335000e-001,-2.933793e-004
3.340000e-001,-2.452552e-004
3.345000e-001,-2.167497e-004
3.350000e-001,-1.956765e-004
3.355000e-001,-1.933133e-004
3.360000e-001,-1.755044e-004
3.365000e-001,-1.715915e-004
3.370000e-001,-1.523307e-004
3.375000e-001,-1.469755e-004
3.380000e-001,-1.282661e-004
3.385000e-001,-1.167351e-004
3.390000e-001,-9.563398e-005
3.395000e-001,-8.432203e-005
3.400000e-001,-6.353039e-005
3.405000e-001,-4.643838e-005
3.410000e-001,-2.781899e-005
3.415000e-001,-1.376195e-005
3.420000e-001,-1.450761e-006
3.425000e-001,7.564433e-006
3.430000e-001,3.424361e-004
3.435000e-001,1.661024e-003
3.440000e-001,2.334711e-003
3.445000e-001,8.918835e-004
3.450000e-001,-5.812325e-004
3.455000e-001,-7.974312e-004
3.460000e-001,-4.331453e-004
3.465000e-001,-2.458985e-004
3.470000e-001,-2.873042e-004
3.475000e-001,-3.096549e-004
3.480000e-001,-2.946182e-004
3.485000e-001,-2.469105e-004
3.490000e-001,-2.361345e-004
3.495000e-001,-2.086374e-004
3.500000e-001,-1.971756e-004
3.505000e-001,-1.694652e-004
3.510000e-001,-1.575968e-004
3.515000e-001,-1.313326e-004
3.520000e-001,-1.190597e-004
3.525000e-001,-1.007308e-004
3.530000e-001,-8.961246e-005
3.535000e-001,-7.280913e-005
3.540000e-001,-5.907242e-005
3.545000e-001,-4.681721e-005
3.550000e-001,-3.361487e-005
3.555000e-001,-2.605146e-005
3.560000e-001,-1.625237e-005
3.565000e-001,-1.200755e-005
3.570000e-001,1.472515e-005
3.575000e-001,8.233922e-004
3.580000e-001,2.182276e-003
3.585000e-001,1.899061e-003
3.590000e-001,1.459668e-004
3.595000e-001,-8.365669e-004
3.600000e-001,-6.368308e-004
3.605000e-001,-3.055816e-004
3.610000e-001,-2.387764e-004
3.615000e-001,-2.981773e-004
3.620000e-001,-2.981758e-004
3.625000e-001,-2.593891e-004
3.630000e-001,-2.317380e-004
3.635000e-001,-2.139518e-004
3.640000e-001,-2.023107e-004
3.645000e-001,-1.783606e-004
3.650000e-001,-1.667498e-004
3.655000e-001,-1.488536e-004
3.660000e-001,-1.423167e-004
3.665000e-001,-1.253807e-004
3.670000e-001,-1.146085e-004
3.675000e-001,-9.584185e-005
3.680000e-001,-8.404715e-005
3.685000e-001,-6.734765e-005
3.690000e-001,-5.747774e-005
3.695000e-001,-4.470281e-005
3.700000e-001,-3.417463e-005
3.705000e-001,-2.042755e-005
3.710000e-001,-7.991713e-006
3.715000e-001,2.529305e-004
3.720000e-001,1.404413e-003
3.725000e-001,2.370802e-003
3.730000e-001,1.204331e-003
3.735000e-001,-5.033395e-004
3.740000e-001,-8.335643e-004
3.745000e-001,-4.800975e-004
3.750000e-001,-2.319651e-004
3.755000e-001,-2.792185e-004
3.760000e-001,-3.148217e-004
3.765000e-001,-3.015987e-004
3.770000e-001,-2.565567e-004
3.775000e-001,-2.336932e-004
3.780000e-001,-2.194115e-004
3.785000e-001,-1.945413e-004
3.790000e-001,-1.723611e-004
3.795000e-001,-1.438280e-004
3.800000e-001,-1.311015e-004
3.805000e-001,-1.105647e-004
3.810000e-001,-1.047756e-004
3.815000e-001,-8.937938e-005
3.820000e-001,-8.490348e-005
3.825000e-001,-6.932124e-005
3.830000e-001,-6.343408e-005
3.835000e-001,-4.688602e-005
3.840000e-001,-3.638190e-005
3.845000e-001,-2.302991e-005
3.850000e-001,-1.757280e-005
3.855000e-001,2.160775e-006
3.860000e-001,6.336714e-004
3.865000e-001,2.022776e-003
3.870000e-001,2.148287e-003
3.875000e-001,3.786481e-004
3.880000e-001,-8.317411e-004
3.885000e-001,-6.907920e-004
3.890000e-001,-3.250448e-004
3.895000e-001,-2.295282e-004
3.900000e-001,-3.021980e-004
3.905000e-001,-3.078702e-004
3.910000e-001,-2.713895e-004
3.915000e-001,-2.358712e-004
3.920000e-001,-2.161751e-004
3.925000e-001,-2.054655e-004
3.930000e-001,-1.869027e-004
3.935000e-001,-1.753145e-004
3.940000e-001,-1.533382e-004
3.945000e-001,-1.403717e-004
3.950000e-001,-1.186383e-004
3.955000e-001,-1.052851e-004
3.960000e-001,-8.449695e-005
3.965000e-001,-7.352015e-005
3.970000e-001,-5.855505e-005
3.975000e-001,-4.938845e-005
3.980000e-001,-3.515732e-005
3.985000e-001,-2.481457e-005
3.990000e-001,-1.520136e-005
3.995000e-001,-8.929718e-006
4.000000e-001,1.754696e-004
4.005000e-001,1.143028e-003
4.010000e-001,2.393604e-003
4.015000e-001,1.533069e-003
4.020000e-001,-4.121596e-004
4.025000e-001,-8.727860e-004
4.030000e-001,-5.337032e-004
4.035000e-001,-2.243876e-004
4.040000e-001,-2.710884e-004
4.045000e-001,-3.127758e-004
4.050000e-001,-2.977850e-004
4.055000e-001,-2.600203e-004
4.060000e-001,-2.309116e-004
4.065000e-001,-2.330239e-004
4.070000e-001,-2.028694e-004
4.075000e-001,-1.988466e-004
4.080000e-001,-1.586038e-004
4.085000e-001,-1.559230e-004
4.090000e-001,-1.201994e-004
4.095000e-001,-1.185316e-004
4.100000e-001,-8.623789e-005
4.105000e-001,-8.027993e-005
4.110000e-001,-5.384897e-005
4.115000e-001,-5.175850e-005
4.120000e-001,-3.695751e-005
4.125000e-001,-3.216982e-005
