X [s],Trigno sensor (EMG) 1: EMG 1 [Volts],Trigno sensor (EMG) 2: EMG 2 [Volts]
9.200000e-002,1.951400e-006,1.102167e-005
9.250000e-002,-4.162321e-007,1.011852e-005
9.300000e-002,-1.377951e-006,7.781218e-006
9.350000e-002,-1.430704e-006,6.445232e-006
9.400000e-002,-2.976131e-006,8.682371e-006
9.450000e-002,-5.364483e-006,1.293612e-005
9.500000e-002,-6.992977e-006,1.708303e-005
9.550000e-002,-7.086800e-006,1.831371e-005
9.600000e-002,-7.712825e-006,1.427777e-005
9.650000e-002,-9.533050e-006,1.014739e-005
9.700000e-002,-9.126536e-006,8.654245e-006
9.750000e-002,-8.857705e-006,9.441728e-006
9.800000e-002,-9.539958e-006,9.791617e-006
9.850000e-002,-8.584406e-006,8.883917e-006
9.900000e-002,-6.510632e-006,8.241340e-006
9.950000e-002,-6.336179e-006,8.076111e-006
1.000000e-001,-5.991002e-006,8.954459e-006
1.005000e-001,-4.639804e-006,1.040996e-005
1.010000e-001,-3.492922e-006,1.129896e-005
1.015000e-001,-1.946698e-006,1.015942e-005
1.020000e-001,-1.386945e-006,1.021151e-005
1.025000e-001,-3.190599e-006,1.160355e-005
1.030000e-001,-5.917852e-006,1.309539e-005
1.035000e-001,-6.880657e-006,1.453348e-005
1.040000e-001,-6.490278e-006,1.590758e-005
